exchange,commodity,date,weekday,type
EEX,power,2022-02-19,Saturday,weekend
EEX,power,2022-02-20,Sunday,weekend
EEX,power,2022-02-26,Saturday,weekend
EEX,power,2022-02-27,Sunday,weekend
EEX,power,2022-03-05,Saturday,weekend
EEX,power,2022-03-06,Sunday,weekend
EEX,power,2022-03-12,Saturday,weekend
EEX,power,2022-03-13,Sunday,weekend
EEX,power,2022-03-19,Saturday,weekend
EEX,power,2022-03-20,Sunday,weekend
EEX,power,2022-03-26,Saturday,weekend
EEX,power,2022-03-27,Sunday,weekend
EEX,power,2022-04-02,Saturday,weekend
EEX,power,2022-04-03,Sunday,weekend
EEX,power,2022-04-09,Saturday,weekend
EEX,power,2022-04-10,Sunday,weekend
EEX,power,2022-04-15,Friday,holiday
EEX,power,2022-04-16,Saturday,weekend
EEX,power,2022-04-17,Sunday,weekend
EEX,power,2022-04-18,Monday,holiday
EEX,power,2022-04-23,Saturday,weekend
EEX,power,2022-04-24,Sunday,weekend
EEX,power,2022-04-30,Saturday,weekend
EEX,power,2022-05-01,Sunday,holiday
EEX,power,2022-05-07,Saturday,weekend
EEX,power,2022-05-08,Sunday,weekend
EEX,power,2022-05-14,Saturday,weekend
EEX,power,2022-05-15,Sunday,weekend
EEX,power,2022-05-21,Saturday,weekend
EEX,power,2022-05-22,Sunday,weekend
EEX,power,2022-05-28,Saturday,weekend
EEX,power,2022-05-29,Sunday,weekend
EEX,power,2022-06-04,Saturday,weekend
EEX,power,2022-06-05,Sunday,weekend
EEX,power,2022-06-11,Saturday,weekend
EEX,power,2022-06-12,Sunday,weekend
EEX,power,2022-06-18,Saturday,weekend
EEX,power,2022-06-19,Sunday,weekend
EEX,power,2022-06-25,Saturday,weekend
EEX,power,2022-06-26,Sunday,weekend
EEX,power,2022-07-02,Saturday,weekend
EEX,power,2022-07-03,Sunday,weekend
EEX,power,2022-07-09,Saturday,weekend
EEX,power,2022-07-10,Sunday,weekend
EEX,power,2022-07-16,Saturday,weekend
EEX,power,2022-07-17,Sunday,weekend
EEX,power,2022-07-23,Saturday,weekend
EEX,power,2022-07-24,Sunday,weekend
EEX,power,2022-07-30,Saturday,weekend
EEX,power,2022-07-31,Sunday,weekend
EEX,power,2022-08-06,Saturday,weekend
EEX,power,2022-08-07,Sunday,weekend
EEX,power,2022-08-13,Saturday,weekend
EEX,power,2022-08-14,Sunday,weekend
EEX,power,2022-08-20,Saturday,weekend
EEX,power,2022-08-21,Sunday,weekend
EEX,power,2022-08-27,Saturday,weekend
EEX,power,2022-08-28,Sunday,weekend
EEX,power,2022-09-03,Saturday,weekend
EEX,power,2022-09-04,Sunday,weekend
EEX,power,2022-09-10,Saturday,weekend
EEX,power,2022-09-11,Sunday,weekend
EEX,power,2022-09-17,Saturday,weekend
EEX,power,2022-09-18,Sunday,weekend
EEX,power,2022-09-24,Saturday,weekend
EEX,power,2022-09-25,Sunday,weekend
EEX,power,2022-10-01,Saturday,weekend
EEX,power,2022-10-02,Sunday,weekend
EEX,power,2022-10-08,Saturday,weekend
EEX,power,2022-10-09,Sunday,weekend
EEX,power,2022-10-15,Saturday,weekend
EEX,power,2022-10-16,Sunday,weekend
EEX,power,2022-10-22,Saturday,weekend
EEX,power,2022-10-23,Sunday,weekend
EEX,power,2022-10-29,Saturday,weekend
EEX,power,2022-10-30,Sunday,weekend
EEX,power,2022-11-05,Saturday,weekend
EEX,power,2022-11-06,Sunday,weekend
EEX,power,2022-11-12,Saturday,weekend
EEX,power,2022-11-13,Sunday,weekend
EEX,power,2022-11-19,Saturday,weekend
EEX,power,2022-11-20,Sunday,weekend
EEX,power,2022-11-26,Saturday,weekend
EEX,power,2022-11-27,Sunday,weekend
EEX,power,2022-12-03,Saturday,weekend
EEX,power,2022-12-04,Sunday,weekend
EEX,power,2022-12-10,Saturday,weekend
EEX,power,2022-12-11,Sunday,weekend
EEX,power,2022-12-17,Saturday,weekend
EEX,power,2022-12-18,Sunday,weekend
EEX,power,2022-12-24,Saturday,holiday
EEX,power,2022-12-25,Sunday,holiday
EEX,power,2022-12-26,Monday,holiday
EEX,power,2022-12-31,Saturday,holiday
EEX,power,2023-01-01,Sunday,holiday
EEX,power,2023-01-07,Saturday,weekend
EEX,power,2023-01-08,Sunday,weekend
EEX,power,2023-01-14,Saturday,weekend
EEX,power,2023-01-15,Sunday,weekend
EEX,power,2023-01-21,Saturday,weekend
EEX,power,2023-01-22,Sunday,weekend
EEX,power,2023-01-28,Saturday,weekend
EEX,power,2023-01-29,Sunday,weekend
EEX,power,2023-02-04,Saturday,weekend
EEX,power,2023-02-05,Sunday,weekend
EEX,power,2023-02-11,Saturday,weekend
EEX,power,2023-02-12,Sunday,weekend
EEX,power,2023-02-18,Saturday,weekend
EEX,power,2023-02-19,Sunday,weekend
EEX,power,2023-02-25,Saturday,weekend
EEX,power,2023-02-26,Sunday,weekend
EEX,power,2023-03-04,Saturday,weekend
EEX,power,2023-03-05,Sunday,weekend
EEX,power,2023-03-11,Saturday,weekend
EEX,power,2023-03-12,Sunday,weekend
EEX,power,2023-03-18,Saturday,weekend
EEX,power,2023-03-19,Sunday,weekend
EEX,power,2023-03-25,Saturday,weekend
EEX,power,2023-03-26,Sunday,weekend
EEX,power,2023-04-01,Saturday,weekend
EEX,power,2023-04-02,Sunday,weekend
EEX,power,2023-04-07,Friday,holiday
EEX,power,2023-04-08,Saturday,weekend
EEX,power,2023-04-09,Sunday,weekend
EEX,power,2023-04-10,Monday,holiday
EEX,power,2023-04-15,Saturday,weekend
EEX,power,2023-04-16,Sunday,weekend
EEX,power,2023-04-22,Saturday,weekend
EEX,power,2023-04-23,Sunday,weekend
EEX,power,2023-04-29,Saturday,weekend
EEX,power,2023-04-30,Sunday,weekend
EEX,power,2023-05-01,Monday,holiday
EEX,power,2023-05-06,Saturday,weekend
EEX,power,2023-05-07,Sunday,weekend
EEX,power,2023-05-13,Saturday,weekend
EEX,power,2023-05-14,Sunday,weekend
EEX,power,2023-05-20,Saturday,weekend
EEX,power,2023-05-21,Sunday,weekend
EEX,power,2023-05-27,Saturday,weekend
EEX,power,2023-05-28,Sunday,weekend
EEX,power,2023-06-03,Saturday,weekend
EEX,power,2023-06-04,Sunday,weekend
EEX,power,2023-06-10,Saturday,weekend
EEX,power,2023-06-11,Sunday,weekend
EEX,power,2023-06-17,Saturday,weekend
EEX,power,2023-06-18,Sunday,weekend
EEX,power,2023-06-24,Saturday,weekend
EEX,power,2023-06-25,Sunday,weekend
EEX,power,2023-07-01,Saturday,weekend
EEX,power,2023-07-02,Sunday,weekend
EEX,power,2023-07-08,Saturday,weekend
EEX,power,2023-07-09,Sunday,weekend
EEX,power,2023-07-15,Saturday,weekend
EEX,power,2023-07-16,Sunday,weekend
EEX,power,2023-07-22,Saturday,weekend
EEX,power,2023-07-23,Sunday,weekend
EEX,power,2023-07-29,Saturday,weekend
EEX,power,2023-07-30,Sunday,weekend
EEX,power,2023-08-05,Saturday,weekend
EEX,power,2023-08-06,Sunday,weekend
EEX,power,2023-08-12,Saturday,weekend
EEX,power,2023-08-13,Sunday,weekend
EEX,power,2023-08-19,Saturday,weekend
EEX,power,2023-08-20,Sunday,weekend
EEX,power,2023-08-26,Saturday,weekend
EEX,power,2023-08-27,Sunday,weekend
EEX,power,2023-09-02,Saturday,weekend
EEX,power,2023-09-03,Sunday,weekend
EEX,power,2023-09-09,Saturday,weekend
EEX,power,2023-09-10,Sunday,weekend
EEX,power,2023-09-16,Saturday,weekend
EEX,power,2023-09-17,Sunday,weekend
EEX,power,2023-09-23,Saturday,weekend
EEX,power,2023-09-24,Sunday,weekend
EEX,power,2023-09-30,Saturday,weekend
EEX,power,2023-10-01,Sunday,weekend
EEX,power,2023-10-07,Saturday,weekend
EEX,power,2023-10-08,Sunday,weekend
EEX,power,2023-10-14,Saturday,weekend
EEX,power,2023-10-15,Sunday,weekend
EEX,power,2023-10-21,Saturday,weekend
EEX,power,2023-10-22,Sunday,weekend
EEX,power,2023-10-28,Saturday,weekend
EEX,power,2023-10-29,Sunday,weekend
EEX,power,2023-11-04,Saturday,weekend
EEX,power,2023-11-05,Sunday,weekend
EEX,power,2023-11-11,Saturday,weekend
EEX,power,2023-11-12,Sunday,weekend
EEX,power,2023-11-18,Saturday,weekend
EEX,power,2023-11-19,Sunday,weekend
EEX,power,2023-11-25,Saturday,weekend
EEX,power,2023-11-26,Sunday,weekend
EEX,power,2023-12-02,Saturday,weekend
EEX,power,2023-12-03,Sunday,weekend
EEX,power,2023-12-09,Saturday,weekend
EEX,power,2023-12-10,Sunday,weekend
EEX,power,2023-12-16,Saturday,weekend
EEX,power,2023-12-17,Sunday,weekend
EEX,power,2023-12-23,Saturday,weekend
EEX,power,2023-12-24,Sunday,holiday
EEX,power,2023-12-25,Monday,holiday
EEX,power,2023-12-26,Tuesday,holiday
EEX,power,2023-12-30,Saturday,weekend
EEX,power,2023-12-31,Sunday,holiday
EEX,power,2024-01-01,Monday,holiday
EEX,power,2024-01-06,Saturday,weekend
EEX,power,2024-01-07,Sunday,weekend
EEX,power,2024-01-13,Saturday,weekend
EEX,power,2024-01-14,Sunday,weekend
EEX,power,2024-01-20,Saturday,weekend
EEX,power,2024-01-21,Sunday,weekend
EEX,power,2024-01-27,Saturday,weekend
EEX,power,2024-01-28,Sunday,weekend
EEX,power,2024-02-03,Saturday,weekend
EEX,power,2024-02-04,Sunday,weekend
EEX,power,2024-02-10,Saturday,weekend
EEX,power,2024-02-11,Sunday,weekend
EEX,power,2024-02-17,Saturday,weekend
EEX,power,2024-02-18,Sunday,weekend
EEX,power,2024-02-24,Saturday,weekend
EEX,power,2024-02-25,Sunday,weekend
EEX,power,2024-03-02,Saturday,weekend
EEX,power,2024-03-03,Sunday,weekend
EEX,power,2024-03-09,Saturday,weekend
EEX,power,2024-03-10,Sunday,weekend
EEX,power,2024-03-16,Saturday,weekend
EEX,power,2024-03-17,Sunday,weekend
EEX,power,2024-03-23,Saturday,weekend
EEX,power,2024-03-24,Sunday,weekend
EEX,power,2024-03-29,Friday,holiday
EEX,power,2024-03-30,Saturday,weekend
EEX,power,2024-03-31,Sunday,weekend
EEX,power,2024-04-01,Monday,holiday
EEX,power,2024-04-06,Saturday,weekend
EEX,power,2024-04-07,Sunday,weekend
EEX,power,2024-04-13,Saturday,weekend
EEX,power,2024-04-14,Sunday,weekend
EEX,power,2024-04-20,Saturday,weekend
EEX,power,2024-04-21,Sunday,weekend
EEX,power,2024-04-27,Saturday,weekend
EEX,power,2024-04-28,Sunday,weekend
EEX,power,2024-05-01,Wednesday,holiday
EEX,power,2024-05-04,Saturday,weekend
EEX,power,2024-05-05,Sunday,weekend
EEX,power,2024-05-11,Saturday,weekend
EEX,power,2024-05-12,Sunday,weekend
EEX,power,2024-05-18,Saturday,weekend
EEX,power,2024-05-19,Sunday,weekend
EEX,power,2024-05-25,Saturday,weekend
EEX,power,2024-05-26,Sunday,weekend
EEX,power,2024-06-01,Saturday,weekend
EEX,power,2024-06-02,Sunday,weekend
EEX,power,2024-06-08,Saturday,weekend
EEX,power,2024-06-09,Sunday,weekend
EEX,power,2024-06-15,Saturday,weekend
EEX,power,2024-06-16,Sunday,weekend
EEX,power,2024-06-22,Saturday,weekend
EEX,power,2024-06-23,Sunday,weekend
EEX,power,2024-06-29,Saturday,weekend
EEX,power,2024-06-30,Sunday,weekend
EEX,power,2024-07-06,Saturday,weekend
EEX,power,2024-07-07,Sunday,weekend
EEX,power,2024-07-13,Saturday,weekend
EEX,power,2024-07-14,Sunday,weekend
EEX,power,2024-07-20,Saturday,weekend
EEX,power,2024-07-21,Sunday,weekend
EEX,power,2024-07-27,Saturday,weekend
EEX,power,2024-07-28,Sunday,weekend
EEX,power,2024-08-03,Saturday,weekend
EEX,power,2024-08-04,Sunday,weekend
EEX,power,2024-08-10,Saturday,weekend
EEX,power,2024-08-11,Sunday,weekend
EEX,power,2024-08-17,Saturday,weekend
EEX,power,2024-08-18,Sunday,weekend
EEX,power,2024-08-24,Saturday,weekend
EEX,power,2024-08-25,Sunday,weekend
EEX,power,2024-08-31,Saturday,weekend
EEX,power,2024-09-01,Sunday,weekend
EEX,power,2024-09-07,Saturday,weekend
EEX,power,2024-09-08,Sunday,weekend
EEX,power,2024-09-14,Saturday,weekend
EEX,power,2024-09-15,Sunday,weekend
EEX,power,2024-09-21,Saturday,weekend
EEX,power,2024-09-22,Sunday,weekend
EEX,power,2024-09-28,Saturday,weekend
EEX,power,2024-09-29,Sunday,weekend
EEX,power,2024-10-05,Saturday,weekend
EEX,power,2024-10-06,Sunday,weekend
EEX,power,2024-10-12,Saturday,weekend
EEX,power,2024-10-13,Sunday,weekend
EEX,power,2024-10-19,Saturday,weekend
EEX,power,2024-10-20,Sunday,weekend
EEX,power,2024-10-26,Saturday,weekend
EEX,power,2024-10-27,Sunday,weekend
EEX,power,2024-11-02,Saturday,weekend
EEX,power,2024-11-03,Sunday,weekend
EEX,power,2024-11-09,Saturday,weekend
EEX,power,2024-11-10,Sunday,weekend
EEX,power,2024-11-16,Saturday,weekend
EEX,power,2024-11-17,Sunday,weekend
EEX,power,2024-11-23,Saturday,weekend
EEX,power,2024-11-24,Sunday,weekend
EEX,power,2024-11-30,Saturday,weekend
EEX,power,2024-12-01,Sunday,weekend
EEX,power,2024-12-07,Saturday,weekend
EEX,power,2024-12-08,Sunday,weekend
EEX,power,2024-12-14,Saturday,weekend
EEX,power,2024-12-15,Sunday,weekend
EEX,power,2024-12-21,Saturday,weekend
EEX,power,2024-12-22,Sunday,weekend
EEX,power,2024-12-24,Tuesday,holiday
EEX,power,2024-12-25,Wednesday,holiday
EEX,power,2024-12-26,Thursday,holiday
EEX,power,2024-12-28,Saturday,weekend
EEX,power,2024-12-29,Sunday,weekend
EEX,power,2024-12-31,Tuesday,holiday
EEX,power,2025-01-01,Wednesday,holiday
EEX,power,2025-01-04,Saturday,weekend
EEX,power,2025-01-05,Sunday,weekend
EEX,power,2025-01-11,Saturday,weekend
EEX,power,2025-01-12,Sunday,weekend
EEX,power,2025-01-18,Saturday,weekend
EEX,power,2025-01-19,Sunday,weekend
EEX,power,2025-01-25,Saturday,weekend
EEX,power,2025-01-26,Sunday,weekend
EEX,power,2025-02-01,Saturday,weekend
EEX,power,2025-02-02,Sunday,weekend
EEX,power,2025-02-08,Saturday,weekend
EEX,power,2025-02-09,Sunday,weekend
EEX,power,2025-02-15,Saturday,weekend
EEX,power,2025-02-16,Sunday,weekend
EEX,power,2025-02-22,Saturday,weekend
EEX,power,2025-02-23,Sunday,weekend
EEX,power,2025-03-01,Saturday,weekend
EEX,power,2025-03-02,Sunday,weekend
EEX,power,2025-03-08,Saturday,weekend
EEX,power,2025-03-09,Sunday,weekend
EEX,power,2025-03-15,Saturday,weekend
EEX,power,2025-03-16,Sunday,weekend
EEX,power,2025-03-22,Saturday,weekend
EEX,power,2025-03-23,Sunday,weekend
EEX,power,2025-03-29,Saturday,weekend
EEX,power,2025-03-30,Sunday,weekend
EEX,power,2025-04-05,Saturday,weekend
EEX,power,2025-04-06,Sunday,weekend
EEX,power,2025-04-12,Saturday,weekend
EEX,power,2025-04-13,Sunday,weekend
EEX,power,2025-04-18,Friday,holiday
EEX,power,2025-04-19,Saturday,weekend
EEX,power,2025-04-20,Sunday,weekend
EEX,power,2025-04-21,Monday,holiday
EEX,power,2025-04-26,Saturday,weekend
EEX,power,2025-04-27,Sunday,weekend
EEX,power,2025-05-01,Thursday,holiday
EEX,power,2025-05-03,Saturday,weekend
EEX,power,2025-05-04,Sunday,weekend
EEX,power,2025-05-10,Saturday,weekend
EEX,power,2025-05-11,Sunday,weekend
EEX,power,2025-05-17,Saturday,weekend
EEX,power,2025-05-18,Sunday,weekend
EEX,power,2025-05-24,Saturday,weekend
EEX,power,2025-05-25,Sunday,weekend
EEX,power,2025-05-31,Saturday,weekend
EEX,power,2025-06-01,Sunday,weekend
EEX,power,2025-06-07,Saturday,weekend
EEX,power,2025-06-08,Sunday,weekend
EEX,power,2025-06-14,Saturday,weekend
EEX,power,2025-06-15,Sunday,weekend
EEX,power,2025-06-21,Saturday,weekend
EEX,power,2025-06-22,Sunday,weekend
EEX,power,2025-06-28,Saturday,weekend
EEX,power,2025-06-29,Sunday,weekend
EEX,power,2025-07-05,Saturday,weekend
EEX,power,2025-07-06,Sunday,weekend
EEX,power,2025-07-12,Saturday,weekend
EEX,power,2025-07-13,Sunday,weekend
EEX,power,2025-07-19,Saturday,weekend
EEX,power,2025-07-20,Sunday,weekend
EEX,power,2025-07-26,Saturday,weekend
EEX,power,2025-07-27,Sunday,weekend
EEX,power,2025-08-02,Saturday,weekend
EEX,power,2025-08-03,Sunday,weekend
EEX,power,2025-08-09,Saturday,weekend
EEX,power,2025-08-10,Sunday,weekend
EEX,power,2025-08-16,Saturday,weekend
EEX,power,2025-08-17,Sunday,weekend
EEX,power,2025-08-23,Saturday,weekend
EEX,power,2025-08-24,Sunday,weekend
EEX,power,2025-08-30,Saturday,weekend
EEX,power,2025-08-31,Sunday,weekend
EEX,power,2025-09-06,Saturday,weekend
EEX,power,2025-09-07,Sunday,weekend
EEX,power,2025-09-13,Saturday,weekend
EEX,power,2025-09-14,Sunday,weekend
EEX,power,2025-09-20,Saturday,weekend
EEX,power,2025-09-21,Sunday,weekend
EEX,power,2025-09-27,Saturday,weekend
EEX,power,2025-09-28,Sunday,weekend
EEX,power,2025-10-04,Saturday,weekend
EEX,power,2025-10-05,Sunday,weekend
EEX,power,2025-10-11,Saturday,weekend
EEX,power,2025-10-12,Sunday,weekend
EEX,power,2025-10-18,Saturday,weekend
EEX,power,2025-10-19,Sunday,weekend
EEX,power,2025-10-25,Saturday,weekend
EEX,power,2025-10-26,Sunday,weekend
EEX,power,2025-11-01,Saturday,weekend
EEX,power,2025-11-02,Sunday,weekend
EEX,power,2025-11-08,Saturday,weekend
EEX,power,2025-11-09,Sunday,weekend
EEX,power,2025-11-15,Saturday,weekend
EEX,power,2025-11-16,Sunday,weekend
EEX,power,2025-11-22,Saturday,weekend
EEX,power,2025-11-23,Sunday,weekend
EEX,power,2025-11-29,Saturday,weekend
EEX,power,2025-11-30,Sunday,weekend
EEX,power,2025-12-06,Saturday,weekend
EEX,power,2025-12-07,Sunday,weekend
EEX,power,2025-12-13,Saturday,weekend
EEX,power,2025-12-14,Sunday,weekend
EEX,power,2025-12-20,Saturday,weekend
EEX,power,2025-12-21,Sunday,weekend
EEX,power,2025-12-24,Wednesday,holiday
EEX,power,2025-12-25,Thursday,holiday
EEX,power,2025-12-26,Friday,holiday
EEX,power,2025-12-27,Saturday,weekend
EEX,power,2025-12-28,Sunday,weekend
EEX,power,2025-12-31,Wednesday,holiday
EEX,power,2026-01-01,Thursday,holiday
EEX,power,2026-01-03,Saturday,weekend
EEX,power,2026-01-04,Sunday,weekend
EEX,power,2026-01-10,Saturday,weekend
EEX,power,2026-01-11,Sunday,weekend
EEX,power,2026-01-17,Saturday,weekend
EEX,power,2026-01-18,Sunday,weekend
EEX,power,2026-01-24,Saturday,weekend
EEX,power,2026-01-25,Sunday,weekend
EEX,power,2026-01-31,Saturday,weekend
EEX,power,2026-02-01,Sunday,weekend
EEX,power,2026-02-07,Saturday,weekend
EEX,power,2026-02-08,Sunday,weekend
EEX,power,2026-02-14,Saturday,weekend
EEX,power,2026-02-15,Sunday,weekend
EEX,power,2026-02-21,Saturday,weekend
EEX,power,2026-02-22,Sunday,weekend
EEX,power,2026-02-28,Saturday,weekend
EEX,power,2026-03-01,Sunday,weekend
EEX,power,2026-03-07,Saturday,weekend
EEX,power,2026-03-08,Sunday,weekend
EEX,power,2026-03-14,Saturday,weekend
EEX,power,2026-03-15,Sunday,weekend
EEX,power,2026-03-21,Saturday,weekend
EEX,power,2026-03-22,Sunday,weekend
EEX,power,2026-03-28,Saturday,weekend
EEX,power,2026-03-29,Sunday,weekend
EEX,power,2026-04-03,Friday,holiday
EEX,power,2026-04-04,Saturday,weekend
EEX,power,2026-04-05,Sunday,weekend
EEX,power,2026-04-06,Monday,holiday
EEX,power,2026-04-11,Saturday,weekend
EEX,power,2026-04-12,Sunday,weekend
EEX,power,2026-04-18,Saturday,weekend
EEX,power,2026-04-19,Sunday,weekend
EEX,power,2026-04-25,Saturday,weekend
EEX,power,2026-04-26,Sunday,weekend
EEX,power,2026-05-01,Friday,holiday
EEX,power,2026-05-02,Saturday,weekend
EEX,power,2026-05-03,Sunday,weekend
EEX,power,2026-05-09,Saturday,weekend
EEX,power,2026-05-10,Sunday,weekend
EEX,power,2026-05-16,Saturday,weekend
EEX,power,2026-05-17,Sunday,weekend
EEX,power,2026-05-23,Saturday,weekend
EEX,power,2026-05-24,Sunday,weekend
EEX,power,2026-05-30,Saturday,weekend
EEX,power,2026-05-31,Sunday,weekend
EEX,power,2026-06-06,Saturday,weekend
EEX,power,2026-06-07,Sunday,weekend
EEX,power,2026-06-13,Saturday,weekend
EEX,power,2026-06-14,Sunday,weekend
EEX,power,2026-06-20,Saturday,weekend
EEX,power,2026-06-21,Sunday,weekend
EEX,power,2026-06-27,Saturday,weekend
EEX,power,2026-06-28,Sunday,weekend
EEX,power,2026-07-04,Saturday,weekend
EEX,power,2026-07-05,Sunday,weekend
EEX,power,2026-07-11,Saturday,weekend
EEX,power,2026-07-12,Sunday,weekend
EEX,power,2026-07-18,Saturday,weekend
EEX,power,2026-07-19,Sunday,weekend
EEX,power,2026-07-25,Saturday,weekend
EEX,power,2026-07-26,Sunday,weekend
EEX,power,2026-08-01,Saturday,weekend
EEX,power,2026-08-02,Sunday,weekend
EEX,power,2026-08-08,Saturday,weekend
EEX,power,2026-08-09,Sunday,weekend
EEX,power,2026-08-15,Saturday,weekend
EEX,power,2026-08-16,Sunday,weekend
EEX,power,2026-08-22,Saturday,weekend
EEX,power,2026-08-23,Sunday,weekend
EEX,power,2026-08-29,Saturday,weekend
EEX,power,2026-08-30,Sunday,weekend
EEX,power,2026-09-05,Saturday,weekend
EEX,power,2026-09-06,Sunday,weekend
EEX,power,2026-09-12,Saturday,weekend
EEX,power,2026-09-13,Sunday,weekend
EEX,power,2026-09-19,Saturday,weekend
EEX,power,2026-09-20,Sunday,weekend
EEX,power,2026-09-26,Saturday,weekend
EEX,power,2026-09-27,Sunday,weekend
EEX,power,2026-10-03,Saturday,weekend
EEX,power,2026-10-04,Sunday,weekend
EEX,power,2026-10-10,Saturday,weekend
EEX,power,2026-10-11,Sunday,weekend
EEX,power,2026-10-17,Saturday,weekend
EEX,power,2026-10-18,Sunday,weekend
EEX,power,2026-10-24,Saturday,weekend
EEX,power,2026-10-25,Sunday,weekend
EEX,power,2026-10-31,Saturday,weekend
EEX,power,2026-11-01,Sunday,weekend
EEX,power,2026-11-07,Saturday,weekend
EEX,power,2026-11-08,Sunday,weekend
EEX,power,2026-11-14,Saturday,weekend
EEX,power,2026-11-15,Sunday,weekend
EEX,power,2026-11-21,Saturday,weekend
EEX,power,2026-11-22,Sunday,weekend
EEX,power,2026-11-28,Saturday,weekend
EEX,power,2026-11-29,Sunday,weekend
EEX,power,2026-12-05,Saturday,weekend
EEX,power,2026-12-06,Sunday,weekend
EEX,power,2026-12-12,Saturday,weekend
EEX,power,2026-12-13,Sunday,weekend
EEX,power,2026-12-19,Saturday,weekend
EEX,power,2026-12-20,Sunday,weekend
EEX,power,2026-12-24,Thursday,holiday
EEX,power,2026-12-25,Friday,holiday
EEX,power,2026-12-26,Saturday,holiday
EEX,power,2026-12-27,Sunday,weekend
EEX,power,2026-12-31,Thursday,holiday
EEX,power,2027-01-01,Friday,holiday
EEX,power,2027-01-02,Saturday,weekend
EEX,power,2027-01-03,Sunday,weekend
EEX,power,2027-01-09,Saturday,weekend
EEX,power,2027-01-10,Sunday,weekend
EEX,power,2027-01-16,Saturday,weekend
EEX,power,2027-01-17,Sunday,weekend
EEX,power,2027-01-23,Saturday,weekend
EEX,power,2027-01-24,Sunday,weekend
EEX,power,2027-01-30,Saturday,weekend
EEX,power,2027-01-31,Sunday,weekend
EEX,power,2027-02-06,Saturday,weekend
EEX,power,2027-02-07,Sunday,weekend
EEX,power,2027-02-13,Saturday,weekend
EEX,power,2027-02-14,Sunday,weekend
EEX,power,2027-02-20,Saturday,weekend
EEX,power,2027-02-21,Sunday,weekend
EEX,power,2027-02-27,Saturday,weekend
EEX,power,2027-02-28,Sunday,weekend
EEX,power,2027-03-06,Saturday,weekend
EEX,power,2027-03-07,Sunday,weekend
EEX,power,2027-03-13,Saturday,weekend
EEX,power,2027-03-14,Sunday,weekend
EEX,power,2027-03-20,Saturday,weekend
EEX,power,2027-03-21,Sunday,weekend
EEX,power,2027-03-26,Friday,holiday
EEX,power,2027-03-27,Saturday,weekend
EEX,power,2027-03-28,Sunday,weekend
EEX,power,2027-03-29,Monday,holiday
EEX,power,2027-04-03,Saturday,weekend
EEX,power,2027-04-04,Sunday,weekend
EEX,power,2027-04-10,Saturday,weekend
EEX,power,2027-04-11,Sunday,weekend
EEX,power,2027-04-17,Saturday,weekend
EEX,power,2027-04-18,Sunday,weekend
EEX,power,2027-04-24,Saturday,weekend
EEX,power,2027-04-25,Sunday,weekend
EEX,power,2027-05-01,Saturday,holiday
EEX,power,2027-05-02,Sunday,weekend
EEX,power,2027-05-08,Saturday,weekend
EEX,power,2027-05-09,Sunday,weekend
EEX,power,2027-05-15,Saturday,weekend
EEX,power,2027-05-16,Sunday,weekend
EEX,power,2027-05-22,Saturday,weekend
EEX,power,2027-05-23,Sunday,weekend
EEX,power,2027-05-29,Saturday,weekend
EEX,power,2027-05-30,Sunday,weekend
EEX,power,2027-06-05,Saturday,weekend
EEX,power,2027-06-06,Sunday,weekend
EEX,power,2027-06-12,Saturday,weekend
EEX,power,2027-06-13,Sunday,weekend
EEX,power,2027-06-19,Saturday,weekend
EEX,power,2027-06-20,Sunday,weekend
EEX,power,2027-06-26,Saturday,weekend
EEX,power,2027-06-27,Sunday,weekend
EEX,power,2027-07-03,Saturday,weekend
EEX,power,2027-07-04,Sunday,weekend
EEX,power,2027-07-10,Saturday,weekend
EEX,power,2027-07-11,Sunday,weekend
EEX,power,2027-07-17,Saturday,weekend
EEX,power,2027-07-18,Sunday,weekend
EEX,power,2027-07-24,Saturday,weekend
EEX,power,2027-07-25,Sunday,weekend
EEX,power,2027-07-31,Saturday,weekend
EEX,power,2027-08-01,Sunday,weekend
EEX,power,2027-08-07,Saturday,weekend
EEX,power,2027-08-08,Sunday,weekend
EEX,power,2027-08-14,Saturday,weekend
EEX,power,2027-08-15,Sunday,weekend
EEX,power,2027-08-21,Saturday,weekend
EEX,power,2027-08-22,Sunday,weekend
EEX,power,2027-08-28,Saturday,weekend
EEX,power,2027-08-29,Sunday,weekend
EEX,power,2027-09-04,Saturday,weekend
EEX,power,2027-09-05,Sunday,weekend
EEX,power,2027-09-11,Saturday,weekend
EEX,power,2027-09-12,Sunday,weekend
EEX,power,2027-09-18,Saturday,weekend
EEX,power,2027-09-19,Sunday,weekend
EEX,power,2027-09-25,Saturday,weekend
EEX,power,2027-09-26,Sunday,weekend
EEX,power,2027-10-02,Saturday,weekend
EEX,power,2027-10-03,Sunday,weekend
EEX,power,2027-10-09,Saturday,weekend
EEX,power,2027-10-10,Sunday,weekend
EEX,power,2027-10-16,Saturday,weekend
EEX,power,2027-10-17,Sunday,weekend
EEX,power,2027-10-23,Saturday,weekend
EEX,power,2027-10-24,Sunday,weekend
EEX,power,2027-10-30,Saturday,weekend
EEX,power,2027-10-31,Sunday,weekend
EEX,power,2027-11-06,Saturday,weekend
EEX,power,2027-11-07,Sunday,weekend
EEX,power,2027-11-13,Saturday,weekend
EEX,power,2027-11-14,Sunday,weekend
EEX,power,2027-11-20,Saturday,weekend
EEX,power,2027-11-21,Sunday,weekend
